Game_ID,Game_Name,Genre,Platform,Release_Year,Global_Sales,User_Rating,Active_Players
G1562,Warrior Fury,Action,Switch,2011,28.06,2.7,80.2
G1563,Fury Legend,RPG,PlayStation,2000,23.65,1.3,93.6
G1564,Battle Shadow,Strategy,Switch,2007,0.63,6.9,64.9
G1565,Warrior Legend,Racing,Mobile,2004,35.19,3.1,98.8
G1566,Arena Shadow,Adventure,Xbox,2022,28.35,5.7,81.0
G1567,Quest Galaxy,Sports,PlayStation,2012,33.33,6.9,10.5
G1568,Battle Shadow,RPG,Switch,2009,22.04,6.8,54.6
G1569,Fury Fury,RPG,Xbox,2000,0.46,3.3,89.8
G1570,Arena Warrior,Racing,Mobile,2007,17.34,8.0,92.8
G1571,Rise Empire,Shooter,Switch,2000,42.41,4.2,56.1
G1572,Arena Empire,Racing,Mobile,2003,20.56,5.6,60.9
G1573,Fury Battle,Sports,PlayStation,2002,6.84,3.9,77.2
G1574,Rise Quest,Sports,PlayStation,2010,14.62,6.0,42.4
G1575,Empire Fury,Shooter,Mobile,2009,20.38,9.3,17.2
G1576,Galaxy Battle,Action,Mobile,2010,21.32,5.2,47.3
G1577,Battle Rise,RPG,PlayStation,2012,22.02,2.0,69.6
G1578,Empire Galaxy,Action,Xbox,2006,25.61,1.3,35.6
G1579,Quest Battle,Sports,Mobile,2007,43.29,6.2,6.2
G1580,Shadow Shadow,Shooter,Xbox,2015,37.96,7.3,63.5
G1581,Legend Galaxy,Sports,PC,2012,0.35,7.5,70.5
G1582,Quest Galaxy,Adventure,Xbox,2023,46.22,3.4,76.2
G1583,Fury Galaxy,Shooter,Mobile,2021,0.67,4.7,10.2
G1584,Rise Empire,Shooter,Mobile,2022,36.99,2.2,54.6
G1585,Quest Legend,Shooter,Mobile,2012,27.67,2.0,76.5
G1586,Rise Rise,Adventure,PC,2000,4.57,8.4,92.7
G1587,Rise Legend,Adventure,Mobile,2005,16.16,2.9,97.8
G1588,Shadow Empire,Action,PC,2014,28.11,2.2,37.4
G1589,Shadow Galaxy,RPG,Switch,2005,38.77,6.0,62.0
G1590,Warrior Arena,Action,PC,2021,12.66,4.3,97.3
G1591,Fury Arena,RPG,Mobile,2013,1.77,4.4,94.2
G1592,Galaxy Legend,Sports,Switch,2006,7.94,2.3,22.4
G1593,Arena Battle,RPG,Mobile,2015,30.42,5.1,16.2
G1594,Warrior Battle,Racing,PC,2023,11.26,8.0,90.0
G1595,Rise Empire,Racing,Xbox,2018,9.88,7.4,10.9
G1596,Galaxy Galaxy,Adventure,Xbox,2011,15.09,8.8,80.5
G1597,Fury Warrior,Strategy,Mobile,2006,4.1,8.8,81.8
G1598,Rise Arena,Action,Switch,2020,13.49,9.3,6.6
G1599,Fury Arena,Adventure,PlayStation,2009,11.05,5.8,60.8
G1600,Empire Galaxy,Strategy,PC,2005,14.97,3.9,63.3
G1601,Fury Galaxy,RPG,Mobile,2008,44.18,1.4,39.2
G1602,Empire Fury,Adventure,Xbox,2023,2.67,6.0,69.9
G1603,Empire Legend,Shooter,PC,2014,48.38,8.9,53.1
G1604,Battle Empire,Sports,Mobile,2008,21.41,5.3,63.8
G1605,Arena Legend,Racing,PlayStation,2009,0.51,7.0,6.8
G1606,Battle Battle,Racing,Switch,2009,0.27,2.6,54.1
G1607,Arena Galaxy,Sports,Mobile,2014,19.55,4.5,93.8
G1608,Legend Legend,Action,PlayStation,2018,6.14,9.8,73.2
G1609,Quest Shadow,RPG,Mobile,2020,31.26,4.2,46.4
G1610,Legend Legend,RPG,Mobile,2004,2.38,8.9,15.3
G1611,Shadow Warrior,RPG,PC,2012,19.36,9.3,26.0
G1612,Battle Galaxy,Action,Switch,2006,24.76,7.1,82.1
G1613,Shadow Rise,Strategy,Switch,2014,44.54,2.0,53.9
G1614,Warrior Battle,Action,PC,2006,2.31,6.4,48.8
G1615,Shadow Battle,Adventure,Mobile,2006,30.19,4.9,76.5
G1616,Warrior Warrior,Adventure,PlayStation,2010,49.53,1.6,79.4
G1617,Battle Rise,Shooter,Xbox,2016,37.41,5.7,43.0
G1618,Quest Arena,Action,Mobile,2009,41.16,5.3,6.0
G1619,Quest Fury,Strategy,Mobile,2014,12.28,7.3,62.3
G1620,Arena Shadow,Action,PlayStation,2016,47.14,9.4,57.0
G1621,Quest Battle,RPG,PlayStation,2004,12.82,7.2,82.0
G1622,Arena Arena,RPG,Switch,2007,26.34,6.1,86.0
G1623,Galaxy Fury,Strategy,Switch,2024,18.16,1.0,82.5
G1624,Empire Warrior,Action,Xbox,2024,22.49,4.2,61.5
G1625,Legend Shadow,Shooter,Mobile,2013,36.79,4.8,68.3
G1626,Arena Galaxy,Strategy,PC,2009,13.79,1.4,17.3
G1627,Battle Quest,Adventure,Xbox,2006,19.05,5.8,73.8
G1628,Shadow Warrior,Shooter,Xbox,2001,28.6,9.3,10.0
G1629,Battle Warrior,Adventure,Mobile,2007,29.2,5.1,44.4
G1630,Legend Shadow,Adventure,Xbox,2024,16.33,2.7,10.0
G1631,Quest Galaxy,Sports,Mobile,2020,13.0,6.0,67.1
G1632,Battle Legend,Strategy,PC,2021,38.23,6.8,93.4
G1633,Battle Quest,Strategy,Mobile,2012,14.4,8.3,27.6
G1634,Legend Warrior,Strategy,Switch,2009,22.83,8.1,78.5
G1635,Battle Warrior,Strategy,PC,2023,14.89,9.3,74.1
G1636,Arena Empire,Shooter,Switch,2007,42.67,5.1,98.4
G1637,Rise Arena,Sports,Switch,2024,28.3,3.9,45.1
G1638,Rise Quest,Adventure,PlayStation,2003,31.65,5.8,61.6
G1639,Rise Fury,RPG,Xbox,2023,9.94,4.5,22.2
G1640,Empire Battle,Shooter,PC,2022,31.19,1.1,72.5
G1641,Fury Arena,RPG,PC,2014,18.65,8.1,29.8
G1642,Warrior Shadow,Strategy,Mobile,2023,37.65,7.0,92.6
G1643,Empire Fury,Shooter,PlayStation,2016,47.19,5.8,53.5
G1644,Fury Arena,Action,Mobile,2006,12.15,6.1,31.9
G1645,Warrior Warrior,Action,PlayStation,2011,22.83,3.0,78.8
G1646,Shadow Galaxy,Sports,PC,2019,1.37,8.2,88.8
G1647,Warrior Arena,RPG,Xbox,2024,38.94,6.1,12.6
G1648,Empire Warrior,RPG,Xbox,2021,36.69,2.9,36.7
G1649,Quest Arena,Shooter,PlayStation,2004,40.79,6.4,95.9
G1650,Legend Arena,RPG,Switch,2021,20.97,7.7,17.0
G1651,Galaxy Fury,Sports,Switch,2013,0.81,7.1,17.2
G1652,Warrior Galaxy,Action,Mobile,2018,31.77,6.2,65.3
G1653,Empire Galaxy,Racing,Xbox,2007,42.0,4.1,16.4
G1654,Galaxy Quest,Sports,Xbox,2019,31.82,4.6,67.7
G1655,Galaxy Arena,Strategy,Switch,2009,31.81,1.5,40.9
G1656,Galaxy Shadow,Adventure,Mobile,2020,39.28,1.4,11.5
G1657,Warrior Legend,Action,Switch,2022,40.59,9.5,19.9
G1658,Empire Warrior,RPG,Mobile,2020,41.26,1.5,46.5
G1659,Galaxy Rise,Action,Xbox,2013,41.37,9.6,30.9
G1660,Arena Arena,RPG,Mobile,2019,9.11,7.7,90.9
G1661,Legend Galaxy,Sports,PlayStation,2023,32.61,6.2,65.2
G1662,Warrior Arena,Strategy,Switch,2011,40.41,4.0,55.9
G1663,Rise Quest,Adventure,Mobile,2015,35.31,5.6,31.5
G1664,Arena Fury,Adventure,PlayStation,2017,5.5,8.1,37.0
G1665,Empire Galaxy,Shooter,PC,2022,15.31,8.8,57.2
G1666,Shadow Galaxy,Strategy,Mobile,2021,5.82,3.0,27.4
G1667,Fury Fury,Strategy,PC,2015,38.93,3.9,43.1
G1668,Quest Shadow,Shooter,Mobile,2002,7.03,1.2,6.9
G1669,Battle Galaxy,Action,PlayStation,2012,29.93,3.5,15.8
G1670,Fury Fury,Action,Xbox,2024,41.34,5.5,84.7
G1671,Empire Battle,Adventure,PlayStation,2023,29.18,6.7,54.7
G1672,Warrior Quest,RPG,Xbox,2009,8.09,1.7,34.3
G1673,Battle Quest,Racing,Xbox,2013,43.31,4.1,40.3
G1674,Quest Legend,Shooter,PC,2013,29.83,1.4,43.3
G1675,Galaxy Empire,RPG,Xbox,2008,29.29,1.2,40.5
G1676,Galaxy Galaxy,Sports,PC,2017,18.68,7.6,15.2
G1677,Empire Galaxy,Action,Switch,2016,29.69,4.3,68.8
G1678,Galaxy Fury,Racing,Mobile,2022,13.16,5.3,1.6
G1679,Galaxy Warrior,RPG,Mobile,2000,45.22,9.9,10.5
G1680,Empire Galaxy,Sports,PlayStation,2001,27.05,2.3,15.0
G1681,Empire Galaxy,Strategy,PlayStation,2010,9.71,4.2,69.3
G1682,Quest Battle,Action,Mobile,2006,29.2,6.8,80.6
G1683,Galaxy Galaxy,Sports,PC,2000,25.15,3.6,76.7
G1684,Shadow Shadow,Sports,PC,2018,21.9,6.9,71.2
G1685,Warrior Battle,Adventure,PlayStation,2003,10.45,4.9,57.7
G1686,Quest Arena,RPG,Xbox,2022,47.07,9.2,88.6
G1687,Battle Battle,Action,PlayStation,2005,12.43,4.7,95.8
G1688,Galaxy Fury,Adventure,PC,2003,21.15,2.2,63.9
G1689,Shadow Rise,Racing,Mobile,2001,33.19,5.6,33.1
G1690,Quest Legend,Racing,Xbox,2024,33.48,2.8,84.4
G1691,Quest Fury,Racing,PC,2002,15.98,4.2,91.9
G1692,Rise Rise,Racing,Mobile,2001,1.73,4.4,64.3
G1693,Battle Battle,Shooter,PlayStation,2008,42.92,4.2,6.8
G1694,Fury Battle,Shooter,PC,2009,43.56,5.0,96.6
G1695,Battle Legend,Racing,PC,2016,19.05,8.5,11.2
G1696,Battle Shadow,Racing,Mobile,2015,6.67,2.6,68.1
G1697,Quest Warrior,Racing,Xbox,2021,29.84,6.2,90.3
G1698,Shadow Galaxy,Sports,Xbox,2010,35.6,9.1,74.6
G1699,Quest Shadow,Action,Switch,2016,17.38,9.9,7.7
G1700,Battle Legend,RPG,Switch,2015,2.35,2.9,40.6
G1701,Empire Galaxy,Shooter,Switch,2017,0.74,1.5,67.8
G1702,Fury Fury,RPG,Switch,2014,49.92,9.4,60.4
G1703,Battle Warrior,Racing,Mobile,2019,36.87,2.8,95.1
G1704,Battle Fury,Action,PC,2005,44.52,1.8,12.5
G1705,Arena Shadow,Racing,PlayStation,2013,32.12,9.3,60.1
G1706,Warrior Galaxy,Racing,Mobile,2023,15.97,8.0,40.2
G1707,Arena Rise,Shooter,Xbox,2023,5.35,5.1,55.2
G1708,Battle Quest,Sports,Xbox,2000,35.91,3.4,99.1
G1709,Arena Shadow,Action,PlayStation,2020,48.13,9.9,42.6
G1710,Shadow Empire,Shooter,Switch,2021,30.13,1.5,35.4
G1711,Fury Arena,Strategy,Mobile,2018,23.19,9.0,70.8
G1712,Galaxy Fury,Shooter,Xbox,2018,48.85,6.3,44.7
G1713,Shadow Quest,Racing,PlayStation,2010,46.67,6.2,5.5
G1714,Arena Legend,Strategy,PlayStation,2011,16.01,5.1,95.7
G1715,Arena Arena,Shooter,Xbox,2015,15.47,4.3,57.5
G1716,Arena Empire,Strategy,Mobile,2017,40.93,2.4,52.3
G1717,Empire Empire,Racing,PC,2024,14.3,8.5,58.6
G1718,Quest Rise,Action,Xbox,2010,10.42,9.7,52.6
G1719,Galaxy Empire,RPG,Mobile,2024,25.94,8.3,36.0
G1720,Rise Rise,Racing,Switch,2012,48.9,4.2,59.8
G1721,Arena Empire,Action,PlayStation,2002,6.25,8.3,81.2
G1722,Warrior Galaxy,Action,PC,2005,49.72,6.4,39.6
G1723,Empire Quest,RPG,PC,2004,46.31,2.1,11.3
G1724,Warrior Empire,Shooter,PlayStation,2017,6.09,7.5,34.3
G1725,Empire Battle,Action,Xbox,2013,14.06,8.3,77.0
G1726,Fury Shadow,Action,Xbox,2018,16.76,7.8,82.0
G1727,Quest Battle,Racing,Mobile,2015,18.1,7.7,74.8
G1728,Battle Fury,RPG,Xbox,2002,24.94,5.9,8.4
G1729,Battle Legend,Shooter,Mobile,2001,40.16,1.3,44.9
G1730,Warrior Rise,RPG,Xbox,2023,41.83,4.4,62.8
G1731,Legend Rise,Action,Mobile,2023,9.27,1.8,61.4
G1732,Empire Galaxy,Adventure,Mobile,2024,30.03,9.4,96.0
G1733,Rise Warrior,Sports,PlayStation,2006,4.74,2.6,16.3
G1734,Empire Fury,Strategy,PlayStation,2006,45.31,1.3,93.6
G1735,Arena Arena,RPG,Switch,2022,26.17,5.0,51.1
G1736,Battle Battle,Shooter,Switch,2005,7.64,7.4,14.5
G1737,Empire Rise,Shooter,Switch,2010,13.22,9.9,7.6
G1738,Legend Legend,Action,Xbox,2024,40.87,1.1,47.8
G1739,Arena Warrior,Action,Mobile,2023,45.46,6.0,14.0
G1740,Warrior Galaxy,Racing,Switch,2021,31.83,2.6,54.9
G1741,Battle Rise,Action,Xbox,2004,3.6,9.8,57.5
G1742,Battle Empire,Strategy,PC,2005,1.54,9.4,47.1
G1743,Empire Warrior,Action,Mobile,2013,30.72,3.3,63.5
G1744,Rise Arena,Adventure,Switch,2012,3.61,3.2,3.9
G1745,Rise Fury,Sports,Xbox,2004,39.29,1.2,39.3
G1746,Quest Fury,Shooter,PlayStation,2018,48.32,1.0,70.8
G1747,Battle Battle,Racing,Xbox,2017,10.26,2.9,89.6
G1748,Shadow Warrior,Sports,PC,2005,25.36,8.7,39.3
G1749,Arena Empire,Action,PC,2008,5.31,5.4,59.6
G1750,Galaxy Quest,Strategy,Xbox,2017,49.41,2.5,16.9
G1751,Legend Rise,Strategy,Xbox,2018,38.76,3.9,50.9
G1752,Rise Warrior,Sports,PC,2015,12.65,8.9,71.8
G1753,Fury Shadow,Strategy,Xbox,2007,49.78,3.8,84.1
G1754,Empire Rise,Racing,PlayStation,2023,49.65,3.1,23.8
G1755,Rise Galaxy,Racing,PlayStation,2003,42.02,6.7,61.1
G1756,Fury Quest,Action,PC,2017,31.35,9.1,21.3
G1757,Arena Arena,Strategy,PC,2016,37.97,5.3,76.3
G1758,Rise Fury,Racing,PC,2001,32.83,3.5,24.6
G1759,Fury Warrior,Strategy,Mobile,2023,8.02,6.3,62.0
G1760,Fury Galaxy,Adventure,PC,2019,13.51,2.1,62.1
G1761,Galaxy Shadow,Sports,Xbox,2013,16.99,4.8,29.7
G1762,Quest Empire,Action,Mobile,2014,6.38,5.0,44.5
G1763,Warrior Warrior,Shooter,Switch,2013,16.98,1.3,23.3
G1764,Legend Galaxy,RPG,Mobile,2004,6.45,4.4,81.6
G1765,Quest Arena,Shooter,Xbox,2016,12.89,9.0,71.2
G1766,Quest Warrior,Action,PlayStation,2020,44.55,1.1,0.9
G1767,Legend Warrior,Racing,Switch,2002,29.58,2.6,86.8
G1768,Galaxy Galaxy,Shooter,Xbox,2024,5.11,7.1,4.8
G1769,Empire Shadow,Action,PlayStation,2014,46.8,2.8,97.0
G1770,Battle Fury,Strategy,PC,2003,40.97,7.5,23.2
G1771,Empire Fury,Strategy,Xbox,2012,12.91,9.8,68.6
G1772,Shadow Battle,Adventure,Xbox,2023,32.52,2.3,78.2
G1773,Battle Galaxy,Action,Switch,2002,47.43,4.8,42.1
G1774,Rise Rise,Racing,PC,2016,30.83,1.6,20.0
G1775,Arena Legend,Racing,Xbox,2005,9.78,7.3,25.1
G1776,Shadow Empire,Racing,Switch,2003,24.32,7.0,28.3
G1777,Legend Rise,Sports,Xbox,2006,19.66,6.0,39.6
G1778,Battle Shadow,Racing,Switch,2009,48.12,9.7,93.5
G1779,Battle Galaxy,RPG,Mobile,2019,6.22,5.2,22.2
G1780,Quest Arena,Strategy,PC,2015,37.39,4.5,17.3
G1781,Fury Fury,Shooter,PlayStation,2024,27.81,6.3,81.3
G1782,Legend Quest,Shooter,Switch,2010,31.82,2.1,30.0
G1783,Quest Fury,Sports,Switch,2024,46.41,10.0,69.2
G1784,Warrior Empire,Racing,PC,2017,21.22,1.6,43.5
G1785,Shadow Legend,Action,Switch,2010,47.21,9.0,83.6
G1786,Battle Shadow,Adventure,Switch,2010,3.5,9.7,21.9
G1787,Warrior Fury,Racing,PC,2016,9.46,9.8,98.0
G1788,Legend Arena,Sports,Xbox,2017,31.16,1.2,50.7
G1789,Empire Quest,Shooter,PC,2015,25.84,9.2,85.2
G1790,Shadow Legend,Action,PC,2013,28.39,1.1,46.8
G1791,Quest Rise,Action,PC,2017,38.37,1.4,4.9
G1792,Rise Arena,Strategy,PlayStation,2000,24.36,1.4,92.6
G1793,Shadow Arena,Racing,PlayStation,2005,43.37,2.1,98.8
G1794,Empire Battle,RPG,Switch,2019,32.85,1.6,69.4
G1795,Arena Fury,Strategy,Xbox,2011,19.7,9.2,1.1
G1796,Legend Legend,Adventure,PC,2021,27.29,6.3,71.4
G1797,Quest Arena,Strategy,PC,2015,18.68,2.5,93.5
G1798,Quest Battle,Shooter,PlayStation,2021,3.32,2.4,23.1
G1799,Battle Fury,Shooter,Mobile,2014,2.15,9.8,85.9
G1800,Quest Warrior,Strategy,PC,2008,31.98,9.5,54.5
G1801,Legend Arena,Adventure,Switch,2020,2.7,6.4,9.8
G1802,Legend Arena,Action,Mobile,2019,33.37,5.3,98.3
G1803,Rise Shadow,RPG,PC,2014,22.76,5.4,83.2
G1804,Fury Warrior,RPG,PC,2005,14.75,7.7,74.2
G1805,Quest Battle,Strategy,PC,2019,25.36,2.9,46.4
G1806,Arena Legend,Strategy,Mobile,2002,46.22,4.9,28.5
G1807,Fury Empire,RPG,Switch,2022,35.99,9.2,65.0
G1808,Arena Arena,Racing,PlayStation,2014,22.09,4.9,43.7
G1809,Galaxy Empire,Racing,Switch,2010,31.24,3.0,55.6
G1810,Rise Galaxy,Racing,Xbox,2001,45.82,1.1,39.2
G1811,Battle Battle,Adventure,Xbox,2015,23.49,8.2,40.9
G1812,Galaxy Galaxy,Adventure,Xbox,2007,11.6,3.2,45.1
G1813,Battle Arena,Racing,Mobile,2010,22.27,5.2,32.5
G1814,Legend Empire,Action,Xbox,2014,40.22,2.3,13.0
G1815,Shadow Rise,Shooter,PlayStation,2011,11.15,4.0,11.1
G1816,Quest Arena,RPG,Mobile,2014,32.83,4.6,43.0
G1817,Empire Quest,Sports,Switch,2002,20.41,5.5,9.7
G1818,Empire Rise,Action,Switch,2021,28.67,4.7,16.8
G1819,Empire Empire,Action,Mobile,2001,40.55,3.4,60.0
G1820,Arena Battle,Adventure,Xbox,2006,27.76,3.4,75.6
G1821,Arena Legend,Sports,PlayStation,2023,18.9,8.4,94.4
G1822,Legend Battle,Strategy,Switch,2018,16.24,1.1,82.6
G1823,Empire Quest,Adventure,PC,2023,5.48,8.6,51.4
G1824,Legend Rise,Shooter,Switch,2008,34.04,5.3,33.8
G1825,Rise Fury,Adventure,Mobile,2020,45.31,7.3,35.7
G1826,Shadow Warrior,RPG,Xbox,2007,25.07,6.7,60.1
G1827,Quest Legend,Racing,PlayStation,2000,4.23,9.4,20.8
G1828,Rise Galaxy,Adventure,Xbox,2020,15.13,1.6,4.9
G1829,Arena Warrior,Action,Mobile,2003,7.06,9.3,71.1
G1830,Battle Battle,Strategy,Xbox,2014,22.38,6.3,44.4
G1831,Shadow Legend,Adventure,Mobile,2016,36.01,4.0,85.1
G1832,Warrior Galaxy,Adventure,Mobile,2009,20.22,9.4,8.1
G1833,Rise Warrior,Strategy,Switch,2023,17.91,2.6,27.6
G1834,Fury Arena,Action,PlayStation,2007,33.93,7.4,98.4
G1835,Shadow Empire,Action,Switch,2023,36.09,2.5,81.9
G1836,Galaxy Arena,RPG,Mobile,2012,25.21,3.8,48.1
G1837,Warrior Quest,RPG,Mobile,2009,3.26,7.7,87.9
G1838,Legend Battle,RPG,PlayStation,2010,33.51,5.8,24.5
G1839,Rise Rise,Racing,PlayStation,2024,49.52,5.7,15.9
G1840,Rise Galaxy,RPG,Mobile,2009,45.86,3.3,72.3
G1841,Battle Empire,Shooter,Mobile,2018,44.14,1.0,76.9
G1842,Legend Fury,Racing,Switch,2002,22.3,7.0,9.3
G1843,Galaxy Galaxy,Racing,Switch,2016,25.6,5.6,59.0
G1844,Warrior Battle,Adventure,PC,2015,10.83,7.8,21.2
G1845,Rise Galaxy,Action,Mobile,2009,12.06,3.3,63.0
G1846,Legend Warrior,Shooter,PC,2014,36.73,1.8,38.3
G1847,Fury Arena,Adventure,Xbox,2004,10.63,2.6,82.5
G1848,Warrior Warrior,Sports,Switch,2003,10.09,2.4,33.3
G1849,Shadow Empire,Strategy,Switch,2018,2.88,7.3,5.7
G1850,Legend Empire,RPG,Xbox,2004,45.39,8.8,88.7
G1851,Empire Arena,Racing,Switch,2020,2.73,5.9,59.2
G1852,Galaxy Warrior,Shooter,Switch,2015,20.16,4.1,58.1
G1853,Fury Shadow,Strategy,PlayStation,2020,31.08,9.5,92.4
G1854,Empire Legend,Action,PC,2003,49.22,6.7,50.0
G1855,Quest Legend,Strategy,PlayStation,2023,4.3,2.8,67.6
G1856,Battle Arena,Sports,Switch,2021,8.11,6.1,62.6
G1857,Battle Empire,Strategy,Mobile,2015,33.69,9.0,75.0
G1858,Shadow Shadow,Shooter,Switch,2015,10.59,6.0,9.3
G1859,Warrior Rise,Action,Switch,2019,19.22,1.9,33.6
G1860,Shadow Legend,Action,Xbox,2010,0.45,7.9,47.5
G1861,Galaxy Battle,Strategy,Mobile,2022,49.36,5.9,70.0
G1862,Quest Quest,Action,Switch,2008,36.05,7.3,37.4
G1863,Shadow Empire,RPG,Mobile,2021,22.56,6.6,44.8
G1864,Empire Battle,Adventure,Xbox,2016,26.07,3.3,59.4
G1865,Rise Galaxy,Shooter,PlayStation,2011,8.87,7.2,80.8
G1866,Fury Quest,Strategy,PC,2003,14.72,9.8,4.6
G1867,Warrior Legend,RPG,Mobile,2009,35.1,1.2,82.2
G1868,Rise Legend,Action,PlayStation,2010,39.49,3.0,81.4
G1869,Rise Legend,Racing,Switch,2024,10.85,7.0,77.1
G1870,Quest Rise,RPG,Switch,2018,10.38,4.1,31.1
G1871,Empire Galaxy,Action,PlayStation,2000,22.54,8.3,2.8
G1872,Rise Shadow,Adventure,Mobile,2017,36.88,5.4,25.5
G1873,Battle Quest,Action,Mobile,2015,48.23,5.7,51.4
G1874,Rise Warrior,Action,Xbox,2001,15.57,6.6,13.4
G1875,Battle Empire,RPG,PC,2024,12.67,4.2,11.5
G1876,Fury Warrior,Shooter,PC,2001,13.57,4.8,90.4
G1877,Warrior Battle,Adventure,Mobile,2009,43.71,7.4,67.7
G1878,Shadow Battle,Shooter,Switch,2018,13.51,3.3,78.8
G1879,Legend Battle,Action,Xbox,2024,8.53,2.0,35.2
G1880,Battle Battle,Shooter,Switch,2018,47.14,5.5,25.1
G1881,Arena Legend,RPG,PC,2009,33.46,9.8,35.0
G1882,Battle Shadow,Action,PC,2014,41.06,6.8,64.8
G1883,Battle Quest,Adventure,Switch,2003,12.16,1.9,28.9
G1884,Empire Empire,Strategy,Mobile,2010,17.91,3.4,71.5
G1885,Battle Shadow,RPG,Xbox,2014,19.26,2.6,29.1
G1886,Battle Legend,Shooter,Mobile,2022,31.62,1.3,98.5
G1887,Quest Shadow,Adventure,PC,2004,47.44,9.5,30.3
G1888,Arena Galaxy,Adventure,PlayStation,2009,44.22,6.9,43.4
G1889,Shadow Galaxy,Adventure,PlayStation,2013,49.9,2.1,76.1
G1890,Quest Quest,Adventure,Switch,2016,5.11,6.7,39.8
G1891,Galaxy Galaxy,Strategy,PC,2008,3.41,2.3,96.1
G1892,Shadow Battle,Shooter,Mobile,2020,41.74,9.6,39.0
G1893,Warrior Legend,Strategy,Xbox,2018,17.47,3.5,32.3
G1894,Galaxy Rise,Strategy,Mobile,2010,46.01,1.6,57.6
G1895,Legend Rise,Sports,PlayStation,2013,4.46,7.0,65.1
G1896,Shadow Fury,Adventure,Xbox,2019,48.54,6.8,59.8
G1897,Arena Battle,Action,PlayStation,2001,22.32,6.9,4.8
G1898,Fury Battle,Adventure,Mobile,2007,44.73,7.9,71.3
G1899,Empire Quest,Racing,PlayStation,2010,13.2,2.5,42.3
G1900,Galaxy Legend,RPG,PC,2007,41.39,3.1,24.9
G1901,Battle Battle,Racing,Switch,2024,29.54,3.0,42.5
G1902,Galaxy Arena,Racing,Switch,2007,37.28,8.9,66.0
G1903,Arena Warrior,RPG,Switch,2021,29.32,7.3,27.6
G1904,Galaxy Legend,Action,Xbox,2023,9.28,4.0,31.1
G1905,Battle Fury,Adventure,Mobile,2012,22.01,3.2,94.6
G1906,Arena Arena,Action,PlayStation,2014,18.46,2.7,44.5
G1907,Galaxy Quest,Strategy,PlayStation,2013,33.64,2.8,37.3
G1908,Warrior Warrior,Adventure,PlayStation,2024,48.89,8.0,95.7
G1909,Rise Arena,Strategy,Xbox,2016,19.65,9.9,14.5
G1910,Arena Warrior,Strategy,PC,2000,24.9,4.9,56.2
G1911,Fury Warrior,Strategy,Mobile,2006,16.81,8.7,18.6
G1912,Empire Battle,Racing,PC,2017,4.84,1.6,94.0
G1913,Quest Galaxy,Strategy,PlayStation,2004,25.68,3.8,65.2
G1914,Arena Legend,Strategy,Mobile,2000,46.24,8.5,15.5
G1915,Arena Fury,Sports,PlayStation,2012,8.61,5.6,69.1
G1916,Fury Shadow,RPG,PC,2007,45.36,1.4,70.0
G1917,Quest Warrior,Shooter,PC,2003,7.11,5.9,10.2
G1918,Warrior Legend,Strategy,PlayStation,2020,16.74,2.8,63.9
G1919,Empire Fury,Action,Xbox,2000,2.63,9.8,5.2
G1920,Battle Arena,Strategy,PC,2012,23.75,4.6,17.3
G1921,Galaxy Galaxy,Sports,Mobile,2005,9.54,2.9,50.2
G1922,Warrior Legend,Adventure,PlayStation,2013,40.44,9.9,22.0
G1923,Galaxy Quest,Strategy,PlayStation,2008,34.45,4.4,12.2
G1924,Empire Arena,RPG,PC,2005,34.3,7.2,21.1
G1925,Warrior Arena,Racing,Switch,2015,27.4,3.8,89.2
G1926,Shadow Rise,Adventure,PlayStation,2017,14.45,9.6,20.9
G1927,Quest Arena,Action,Mobile,2004,15.83,3.4,49.5
G1928,Warrior Rise,Strategy,PlayStation,2018,39.43,8.0,55.1
G1929,Warrior Empire,Sports,Xbox,2016,12.65,7.7,12.7
G1930,Legend Fury,Racing,PC,2020,39.82,5.8,47.4
G1931,Empire Warrior,Racing,PC,2016,3.67,7.6,21.7
G1932,Legend Quest,Shooter,Mobile,2008,47.49,5.6,82.2
G1933,Galaxy Empire,Racing,PlayStation,2017,36.01,1.8,14.6
G1934,Shadow Quest,Strategy,Xbox,2007,29.24,7.2,36.4
G1935,Galaxy Galaxy,Sports,Xbox,2020,41.27,3.2,30.6
G1936,Warrior Empire,Action,Xbox,2009,13.21,2.1,41.6
G1937,Empire Quest,Racing,PC,2014,38.65,4.5,43.1
G1938,Rise Rise,Action,PC,2011,41.52,3.3,94.0
G1939,Fury Rise,Racing,Mobile,2006,20.15,3.8,76.1
G1940,Fury Warrior,RPG,Xbox,2023,41.36,7.3,70.2
G1941,Shadow Quest,Racing,Mobile,2019,8.95,5.0,82.5
G1942,Warrior Galaxy,Shooter,Xbox,2010,32.62,8.4,66.2
G1943,Battle Shadow,Strategy,Switch,2020,25.76,6.0,86.7
G1944,Rise Fury,Sports,Switch,2021,34.11,8.7,46.0
G1945,Legend Fury,Racing,Switch,2017,19.55,9.9,43.3
G1946,Fury Legend,Racing,PC,2022,0.97,4.5,53.5
G1947,Galaxy Warrior,Strategy,PC,2021,48.3,7.2,71.4
G1948,Battle Fury,Shooter,Xbox,2001,47.9,6.9,92.3
G1949,Battle Empire,Action,PC,2021,13.59,1.2,51.3
G1950,Empire Fury,Action,Mobile,2007,11.85,9.3,92.4
G1951,Arena Fury,Action,PC,2012,33.96,8.2,38.1
G1952,Arena Rise,Action,Switch,2012,6.93,2.4,42.5
